"Bcells","CAFs","CD4_Tcells","CD8_Tcells","Endothelial","Macrophages","NKcells","otherCells","patient_id","convergeCode","convergeMessage","RMSE_weighted","Root_mean_squared_geneExpr_weighted","spearmanR","spearmanP","pearsonR","pearsonP","regline_a_x","regline_b","regline_a_x_through0","sum_mRNAProportions"
0.0339147061225197,0.0579112454006404,0.0152494838191762,1.29899091662504e-07,0.0581397112784354,0.0951831496295513,1.88196273398491e-05,0.739582754223245,"TCGA-RP-A693",0,"",202.955168257024,333.710010103117,0.550507574163686,8.88082449834636e-09,0.747246413129397,1.49604231282718e-18,0.543619876055519,42.0380690916545,0.581271108761901,0.404798957152179
8.23759530609158e-08,0.770990006131206,1.41545802530591e-07,4.15052302270014e-07,0.0257966093903375,0.199193912544882,0.00401877984464197,5.31148750877788e-08,"TCGA-ER-A19A",0,"",502.940966709283,1530.91852954295,0.679163160109404,0,0.907379617314828,1.55781894769087e-37,0.857217984446791,88.7372690641409,0.879132059477899,0.999999964781277
0.00768436559083905,0.0859325411740503,0.00940729988817405,9.16284099174003e-07,0.0603410816884789,0.0584985106687204,0.00726914093234668,0.770866143773291,"TCGA-BF-AAP7",0,"",147.336466971228,294.783495269296,0.693971879513663,3.25541186027112e-15,0.812812689645812,5.06486363623589e-24,0.678798564164105,31.6850047229103,0.720651157445193,0.329535970383895
0.190662689541092,0.125942799108742,0.0407037404721082,6.96357788661261e-09,0.0185775794072209,0.0783221671022614,0.000626290586950654,0.545164726818047,"TCGA-GF-A6C9",0,"",207.285293835836,411.416281533853,0.695679044813802,0,0.803883884991014,3.70349950836945e-23,0.669298294145766,43.8872213718348,0.715442957626858,0.545688266699555
0.0391353573519977,0.0461872250221825,0.0390872383868207,0.00497049552336848,0.0315510401512519,0.0225256689990493,0.000315893858114943,0.816227080707215,"TCGA-D3-A8GM",0,"",66.6139793129932,152.009094472786,0.610154113191668,0,0.845434799236885,1.27520927728454e-27,0.747376411452017,14.4456782390898,0.791226488516664,0.227845237147627
0.00988830735670447,0.0333532594483874,0.0456854864979476,1.81297029727427e-06,0.0381672137966025,0.0905084846977815,1.33952007351837e-08,0.782395421837079,"TCGA-EE-A2MK",0,"",193.819056118752,304.517695635494,0.617728276877761,0,0.756442913084781,3.26231713908623e-19,0.575968926710298,30.0893399517161,0.608135087968643,0.364008247844631
0.000555903209490415,0.11861302970473,0.0256490787884809,0.00219349647480827,0.0276347558998101,0.0155098359821651,6.57039326572445e-09,0.809843893370122,"TCGA-D3-A51G",0,"",110.416418461569,330.909627124216,0.732234904270987,0,0.918352784117261,5.06309879126991e-40,0.899272390967287,13.146178561997,0.914924961336637,0.220706504282229
0.0719309154023458,0.517194053399554,6.24055968435215e-06,2.76696431643268e-07,0.106027732638433,0.10081785874842,0.000404515788240585,0.20361840676689,"TCGA-EE-A2GE",0,"",412.226808752691,1211.3437328547,0.697585735325058,0,0.904876358724935,5.20877472668192e-37,0.883850137194431,80.4044301111871,0.908407808056219,0.838052655470549
0.01910442654433,0.0385291773623938,0.0634707680316271,0.00954643726198364,0.13702841856992,0.0365538613598332,3.84592354092013e-08,0.695766872410677,"TCGA-FS-A1ZP",0,"",220.689515650711,263.703801778515,0.649076898800757,0,0.468799609046059,1.27869821754634e-06,0.232321254393015,36.2362037850528,0.286315202174729,0.363070163081091
0.00173674483310927,0.0513803171987684,0.0147247702508475,0.00875802205667492,0.0283886711847778,0.0127873382305064,1.88147615869403e-05,0.882205321483729,"TCGA-EB-A85I",0,"",68.5652366905373,155.923357354922,0.680688512518409,0,0.855252644553256,7.18394081639501e-29,0.812185058326752,11.2661042371431,0.842659137527673,0.145416476968764
0.858890831253939,0.020769311994524,8.64029772359624e-05,2.0383756854393e-06,0.0297726396080656,0.0341718571396157,0.00348441230567861,0.0528225063452564,"TCGA-D3-A51H",0,"",280.991861231745,488.923263263791,0.606380180938355,0,0.804494405326718,3.24305356632132e-23,0.625291900084692,28.0886086121888,0.652014756008788,0.95157823429699
0.00587192721317826,0.00601014890206137,0.014526054526947,0.00462448521570068,0.00926044481647331,0.0103178224223388,2.79477609843281e-10,0.949389116623823,"TCGA-W3-AA1R",0,"",25.399229035681,43.0426755276059,0.591389648642962,0,0.765057534047878,7.35939917344132e-20,0.585636340785136,4.62359557467369,0.628952391982249,0.0747540753066405
0.00273615002092141,0.0442561533850439,0.00954742175247175,2.72819314735053e-08,0.0109922275557693,0.0219508816508783,0.000662221323474867,0.909854917029509,"TCGA-EB-A97M",0,"",87.9891080019147,156.758136349328,0.636939827477383,0,0.769988933471196,3.04855354642714e-20,0.653896357119709,16.6846930729579,0.694110501838154,0.138325388341035
0.0307244010245793,0.0441384535150373,0.0494506307891654,0.0154641710402998,0.0128554717789358,0.0784396071123583,0.000373823073713684,0.76855344166591,"TCGA-3N-A9WC",0,"",215.47134246387,309.694799716351,0.625407637281717,0,0.690476841749421,5.08585681527035e-15,0.441924485420851,38.8358507035712,0.47620373262827,0.359177527998688
