"T cells","CD8 T cells","Cytotoxic lymphocytes","B lineage","NK cells","Monocytic lineage","Myeloid dendritic cells","Neutrophils","Endothelial cells","Fibroblasts","patient_id"
0.544851811893553,0.203890227146661,1.1406460870233,1.60358874111496,0.17239407178893,2.93093016266511,0.419305308533457,1.09820902909169,1.56281651056718,3.68349673731949,"TCGA-D3-A8GR"
1.06203675584882,0.185739709402782,1.65305614831292,1.57325414229128,0.3440070822208,2.55755588537202,1.18831118418168,1.57098084579043,3.50654598594909,5.75983282994991,"TCGA-ER-A19L"
4.01517933159502,4.77138910461546,3.81806092409595,4.01861821659562,1.11156410835325,5.1998793022523,3.5581043941044,1.5751052370536,2.39591378901624,5.67850840381138,"TCGA-ER-A19W"
0.847128115286767,0.194339249484463,0.781231153039125,0.946391288997682,0.111907113129846,0.628695918361785,0.180304745140925,1.08617918322595,1.91477319147163,3.79539984410753,"TCGA-GN-A8LK"
1.9988567091387,1.8073549220576,2.19224971969222,1.64772604490268,0.463506817390798,3.1313333875839,1.52962642617733,1.33795394942268,1.49563633873998,5.22703079060836,"TCGA-D3-A5GO"
5.22997123132462,3.9595939798935,2.76852173946711,9.07998428012645,1.24309090059424,4.5154977958224,4.52140264049336,2.04739331962975,3.54764546395399,5.95232562331603,"TCGA-EE-A2GK"
1.02497575846011,0.527270556877341,1.60847215422673,1.6138974383693,0.329442732636205,3.90048303933444,1.76413232459457,1.82791425947601,4.0265695201516,7.74067824705281,"TCGA-FS-A1Z7"
1.83072316094809,2.28048127430062,2.31878991425705,4.05843890977279,0.99655286338716,4.26038485733741,2.49120304230485,1.30160137648398,2.14030150645357,4.31417670717661,"TCGA-EE-A29T"
4.37822424606666,5.75258269334431,3.8472791707789,5.08374847232866,1.21583660677997,5.29582904543054,2.66187805308797,1.33397712203257,1.57785428391782,5.69677704934628,"TCGA-FR-A7UA"
2.84884217104921,1.66179519627855,1.62193355722126,5.73793001475489,0.214204657865539,2.32956422059656,1.47575595906043,1.32053728969185,2.73422741108248,6.05089638363074,"TCGA-D3-A2JD"
3.00668003432032,3.13919114526866,2.65069882503049,4.97471804564978,0.641837721348644,3.99904910687227,2.02510808817146,1.35198336731998,2.10301425188354,3.75069070110059,"TCGA-EE-A181"
2.75845479953897,3.84902846537622,3.0155592364701,3.55111899779265,0.863864663335596,4.48550551237326,2.73808193791762,1.48981931605198,2.96323987004672,5.4288386644995,"TCGA-D3-A2JO"
1.97670027261629,0.839153387389821,1.49330517132832,2.06364419458961,0.490504681587897,4.53382945811837,2.9098706575517,1.8544993517752,3.881395260669,7.26985643021266,"TCGA-EE-A2GP"
